id,sentence,sub_entity,obj_entity,label
64,"그는 ""중국의 4분기 시장은 15성장할 것으로 전망되지만, [OBJ]아모레퍼시픽[OBJ]의 중국 매출은 2성장에 그쳐 점유율 약세가 예상된다""며 ""광군제의 성과가 반영돼 설화수는 40이상, [SUB]라네즈[SUB]는 하이싱글 성장이 예상되지만, 이니스프리는 두 자릿수 감소 추세로 3-9월기 이후 두드러진다""고 말했다.","{'word': '라네즈', 'start_idx': 99, 'end_idx': 101, 'type': 'ORG'}","{'word': '아모레퍼시픽', 'start_idx': 30, 'end_idx': 35, 'type': 'ORG'}",no_relation
65,[SUB] 여수시[SUB](시장[OBJ] 권오봉[OBJ])이 11일부터 이틀간 '전시민 일제방역의 날'을 운영한 가운데 읍면동에서는 시민들의 안전을 위해 자생단체와 공무원들이 직접 나서 지속적으로 자체 방역을 실시하는 시범을 보이고 있다.,"{'word': '여수시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '권오봉', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees
66,"[SUB] 고흥군 [SUB](군수 [OBJ] 송귀근 [OBJ]) 드림스타트는 취약계층 아동들이 건강하고 행복한 사회구성원이 될 수 있도록 가정방문을 통한 주기적 사례관리 서비스와 건강, 보육, 복지 분야 70여 가지 맞춤형 통합서비스를 올해도 지속적으로 제공할 계획이라고 밝혔다.","{'word': '고흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '송귀근', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees
67,또 밴드에 동생인 SUB 마이키 웨이[SUB]를 두었고 아내로는 마인드레스 셀프 인달장스의 OBJ 베이시스트[OBJ] 린지가 있다.,"{'word': '마이키 웨이', 'start_idx': 11, 'end_idx': 16, 'type': 'PER'}","{'word': '베이시스트', 'start_idx': 46, 'end_idx': 50, 'type': 'POH'}",no_relation
68,"668년 12월 포로가 되어 당으로 끌려간 보장왕은 사평태상백원외동정, [SUB] 연남산 [SUB]은 사재소경, 당군과 내통하여 평양성문을 연 승려 신성은 은청광록대부, 연남생은 우위대장군, [OBJ] 연남생 [OBJ]을 따라 당에 투항하였다.","{'word': '연남산', 'start_idx': 40, 'end_idx': 42, 'type': 'PER'}","{'word': '연남생', 'start_idx': 104, 'end_idx': 106, 'type': 'PER'}",per:siblings
69,OBJ 홍남기 경제부총리 겸 기획재정부(SUB) 장관은 19일 미국의 올해 성장률은 미국의 성장률이 될 것으로 보인다고 말했다.,"{'word': '기획재정부', 'start_idx': 12, 'end_idx': 16, 'type': 'ORG'}","{'word': '홍남기', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees
70,"장애인 인권과 권익보장에 앞장서서 따뜻한 복지도시를 만들어가고 있는 [SUB] 순천시 [SUB]는 관내 [OBJ] 13개 [OBJ] 장애인기관단체와 함께 10월 29일 순천만생태문화교육원, 11월 8일 순천동명초등학교에서 2회에 걸친 공감톡을 개최했다.","{'word': '순천시', 'start_idx': 36, 'end_idx': 38, 'type': 'ORG'}","{'word': '13개', 'start_idx': 44, 'end_idx': 46, 'type': 'NOH'}",no_relation
71,"최근 미국을 방문하고 돌아온 SUB·나경원 [SUBJ] 자유한국당 [OBJ] 원내대표가 27일 ""내년 4월 총선 전에 '북·미 정상회담'을 열지 말 것을 요청했다""고 밝혔다.","{'word': '나경원', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 21, 'end_idx': 25, 'type': 'ORG'}",per:employee_of
72,[SUB] 황은하 [SUB] 더불어민주당 [OBJ] 대전 중구 [OBJ] 국회의원 후보는 25일 대전원 도심 문화예술인 행동 상임위원들과 간담회를 갖고 원도심 및 문화예술 활성화 방안에 대해 의견을 나눴다.,"{'word': '황운하', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대전 중구', 'start_idx': 11, 'end_idx': 15, 'type': 'LOC'}",no_relation
73,"SUB 극동방송 [SUB](극동방, Far East Broadcasting Company, 약칭 [OBJ] FEBC [OBJ])는 세계 각국으로 뻗어있는 필리핀의 개신교 국제 방송국이다.","{'word': '극동방송', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': 'FEBC', 'start_idx': 45, 'end_idx': 48, 'type': 'ORG'}",org:alternate_names
74,"지난 6월 28일 열린 'SUB' 워싱턴 스피릿 [SUB]와의 경기에서 해트트릭을 기록하며 웨스턴 뉴욕 플래시의 4-0 승리에 기여했고, 2013년 7월에는 'OBJ' 내셔널 위민스 축구 리그 [OBJ]가 주(州) 선수로 선정되는 영예를 안았다.","{'word': '워싱턴 스피릿', 'start_idx': 11, 'end_idx': 17, 'type': 'ORG'}","{'word': '내셔널 위민스 사커 리그', 'start_idx': 74, 'end_idx': 86, 'type': 'ORG'}",no_relation
75,구스타브 4세 아돌프의 어머니인 소피아 마그달레나는 덴마크의 [SUB]프레데리크 5세 [SUB] 국왕과 그의 첫 부인인 영국의 [OBJ] 루이세 [OBJ]의 딸이기도 하다.,"{'word': '프레데리크 5세', 'start_idx': 34, 'end_idx': 41, 'type': 'PER'}","{'word': '루이세', 'start_idx': 63, 'end_idx': 65, 'type': 'PER'}",per:spouse
76,[OBJ] 김현정 [OBJ] 청와대 [SUB] 국가안보실 [SUB] 2차장은 12일 tbs 라디오 '김어준의 뉴스공장'과의 인터뷰에서 이렇게 말하고 PC와 휴대전화 등에 사용되는 메모리 반도체인 D램을 언급했다.,"{'word': '국가안보실', 'start_idx': 8, 'end_idx': 12, 'type': 'ORG'}","{'word': '김현종', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees
77,[OBJ] 스코틀랜드 [OBJ] 왕국을 뜻하는 '[SUB] 알바 왕국 [SUB]'이라는 국호는 카우산틴의 치세 때 처음 사용되기 시작했다.,"{'word': '알바 왕국', 'start_idx': 16, 'end_idx': 20, 'type': 'ORG'}","{'word': '스코틀랜드', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}",org:alternate_names
78,기성용은 17일(현지 시간) 영국 노리치의 OBJ 캐롤로드에서 열린 SUB 노리치 시티와의 프리미어리그 2라운드에 미드필더로 선발 출전해 후반 29분 숀 롱스태프와 교체될 때까지 뛰었다.,"{'word': '노리치 시티', 'start_idx': 34, 'end_idx': 39, 'type': 'ORG'}","{'word': '캐로 로드', 'start_idx': 23, 'end_idx': 27, 'type': 'POH'}",no_relation
79,이 시기에 '신사'라는 말과 '젠틀맨'이라는 말이 동일화되었던 직접적인 증거가 같은 해 [SUB] 동아일보 [SUB] [OBJ] 1920년 [OBJ] 5월 31일자 사설 '상쇄에 고함'을 보면 확실히 두 단어가 동일했음을 알 수 있다.,"{'word': '동아일보', 'start_idx': 47, 'end_idx': 50, 'type': 'ORG'}","{'word': '1920년', 'start_idx': 52, 'end_idx': 56, 'type': 'DAT'}",no_relation
80,"민정당 대표 시절 [OBJ] 노태우 [OBJ]는 6월 항쟁부터 계속된 국민들의 민주화 요구를 받아들여 [SUB] 민주정의당 [SUB] 대통령 후보 시절 6,29 선언을 발표하였다.","{'word': '민주정의당', 'start_idx': 48, 'end_idx': 52, 'type': 'ORG'}","{'word': '노태우', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",org:top_members/employees
81,[SUB] 마레부 헝가리 항공 [SUB]이 2012년에 파산한 후에는 헝가리 정부의 협력으로 [OBJ] 부다페스트리스트 페렌츠 국제공항 [OBJ]을 2017년에 허브에 편입하였다.,"{'word': '말레브 헝가리 항공', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}","{'word': '부다페스트 리스트 페렌츠 국제공항', 'start_idx': 40, 'end_idx': 57, 'type': 'LOC'}",no_relation
82,"1500m에서 공교롭게도 김아랑은 [OBJ]캐나다[OBJ]의 김부탄과 예선, 준결승에서 모두 조가 편성되어, [SUB] 김부탄[SUB]을 제치고 각각 조1위가 되었지만, 결승에서는 아쉽게도 김부탄에 이어 4위로 끝나고 말았다.","{'word': '킴 부탱', 'start_idx': 50, 'end_idx': 53, 'type': 'PER'}","{'word': '캐나다', 'start_idx': 20, 'end_idx': 22, 'type': 'LOC'}",per:place_of_residence
83,"한편 17일 [SUB] BTS [SUB] 소속사 [OBJ] 빅히트엔터테인먼트 [OBJ]는 ""정국이 이번 휴가 기간 동안 거제도를 방문하는 동안 평소 알고 지내던 타투샵 지인도 거제도를 다녀간 것으로 안다""고 말했다.","{'word': 'BTS', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '빅히트 엔터테인먼트', 'start_idx': 16, 'end_idx': 25, 'type': 'ORG'}",per:employee_of
84,[SUB] 스위스 [SUB] [OBJ] 취리히 [OBJ] 연방공과대학(ETH) 연구진은 지구온난화의 영향으로 금세기 말까지 알레치 빙하가 얼마나 남아 있는지를 3차원(D) 기술을 이용해 분석한 결과 이 같은 결론을 얻었다고 12일 밝혔다.,"{'word': '스위스', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '취리히', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}",org:members
85,"[SUB] 서정대학교 [SUB](총장 [OBJ] 김홍연 [OBJ])대학교 일자리본부는 지난 1일부터 2일까지 컨설턴트 및 취업, 창업담당 교직원들을 대상으로 경기도 포천시 한화리조트에서 컨설턴트 및 교직원 역량강화 워크숍을 열었다.","{'word': '서정대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '김홍용', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees
86,"SUB 송우현(SUB) (송우정, OBJ 1996년 12월 27일 [OBJ] ~)은 KBO리그 키움 히어로즈의 외야수다.","{'word': '송우현', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1996년 12월 27일', 'start_idx': 9, 'end_idx': 21, 'type': 'DAT'}",per:date_of_birth
87,"[OBJ] 신미래 [OBJ] (본명 [SUB] 신은진 [SUB], 출생 1990년 8월 17일 ~ )는 대한민국의 여성 트로트 가수, 물리치료사이다.","{'word': '신은진', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}","{'word': '신미래', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:alternate_names
88,"그 다음으로 인교진, 소이현 부부, [OBJ] 주자현 [OBJ], [SUB] 우효관 [SUB] 부부, 이상순, 이효리 부부, 윤상현, 메이비 부부, 조현재, 박민정 부부 등도 순위에 올랐다.","{'word': '우효광', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '추자현', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}",per:spouse
89,"3일 법무부가 국회[OBJ] 법제사법위원회[OBJ][SUB] 오신환 의원실에 제출한 박 대표의 공소장을 보면, 검찰은 박 대표가 2015년 11월부터 2018년 9월까지 임모 전 케어국장을 시켜 정상 동물 98마리를 안락사했다고 판단했다.","{'word': '오신환', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '법제사법위원회', 'start_idx': 11, 'end_idx': 17, 'type': 'ORG'}",per:employee_of
90,[OBJ] 2007 [OBJ]년 8월 다음 시즌 가르시아의 1군 승격이 확실시됐으나 베안트 슈스터 감독은 이 절호의 기회를 놓쳤고 채석장 출신 동료인 루벤 드 라 레드와 에스테반 그라넬로도 구단을 떠나 리버풀과 같은 프리미어리그 구단과 SUB 아틀레티코 마드리드와 같은 팀의 제안을 받았다.,"{'word': '아틀레티코 마드리드', 'start_idx': 133, 'end_idx': 142, 'type': 'ORG'}","{'word': '2007', 'start_idx': 0, 'end_idx': 3, 'type': 'DAT'}",no_relation
91,"(노르웨이)의 (올라프 5세 올라프 왕태자)와 그 배우자 (스웨덴 공주 멜타), (룩셈부르크)의 (샤를로트 여대공)과 (부르본 파르마의 펠릭스), (유고슬라비아 왕국의)의 (en Peter II of Yugoslavia 페탈 2세), (그리스 왕국의)의 (열요스 2세), (유고슬라비아의 프랑스 (오스트리아)의 프랑스 (오스트리아)의)의 (오스트리아)","{'word': '율리아나', 'start_idx': 242, 'end_idx': 245, 'type': 'PER'}","{'word': '빌헬미나', 'start_idx': 222, 'end_idx': 225, 'type': 'PER'}",per:parents
92,"그의 사망 후, [OBJ] 대한민국 [OBJ] 정부는 선생의 공적을 기리기 위해 1997년 8월 15일 당시 대통령 [SUB] 김영삼 [SUB]이 대한민국 대통령 표창장을 수여하였다.","{'word': '김영삼', 'start_idx': 50, 'end_idx': 52, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}",per:origin
93,"테오도어 길베르트 모렐(1886년 7월 22일~1948년 5월 26일)은 독일의 의사로, SUB 나치 독일 [SUB] 시절, [OBJ] 아돌프 히틀러 [OBJ]의 주치의였다.","{'word': '나치 독일', 'start_idx': 52, 'end_idx': 56, 'type': 'ORG'}","{'word': '아돌프 히틀러', 'start_idx': 61, 'end_idx': 67, 'type': 'PER'}",org:top_members/employees
94,"다니엘 파체코 로바트(1991년 1월 5일, 스페인 피사라~)는 스페인의 축구 선수로, [SUB] 마틴 켈리[SUB]와 함께 [OBJ] 리버풀 [OBJ] FC의 최고 유망주 중 한 명으로 꼽힌다.","{'word': '마틴 켈리', 'start_idx': 55, 'end_idx': 59, 'type': 'PER'}","{'word': '리버풀', 'start_idx': 65, 'end_idx': 67, 'type': 'ORG'}",per:employee_of
95,"야마구치 호타루[SUB](Yamaguchi Hotaru, [OBJ] 1990년 10월 6일 [OBJ], 나바리~)는 일본의 축구 선수로, 현재 빗셀 고베와 일본의 국가대표팀에서 미드필더로 활약하고 있다.","{'word': '야마구치 호타루', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '1990년 10월 6일', 'start_idx': 27, 'end_idx': 38, 'type': 'DAT'}",per:date_of_birth
96,부산과학기술대학교[SUB] 학교(총장[OBJ] 강기성[OBJ]는 지난 28일 부산롯데호텔에서 '학부모 및 산업계 초청 우수취업 성공사례 발표회'를 개최했다고 4일 밝혔다.,"{'word': '부산과학기술대', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '강기성', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",org:top_members/employees
97,"고등학교를 졸업하자마자 [OBJ] 워싱턴 D.C. [OBJ]의 컬럼비아대(Columbian University, 현 [SUB] 조지워싱턴대 [SUB]의 전신) 예과(대학 예비과정) 야간부인 코클란 단과대학(Corcorcoran Scientific School)의 역사를 주로 자연과학반에서 공부했다.","{'word': '조지워싱턴 대학교', 'start_idx': 57, 'end_idx': 65, 'type': 'ORG'}","{'word': '워싱턴 D.C.', 'start_idx': 14, 'end_idx': 21, 'type': 'LOC'}",org:place_of_headquarters
98,이처럼 [OBJ] 2019년 3월 1일 [OBJ][SUB] 자유조선 [SUB]은 조선민주주의인민공화국 김정은 체제의 북한 주민에 대한 압제에 저항하는 자유조선을 위한 선언문을 발표하고 북한 임시정부를 수립했다고 발표했다.,"{'word': '자유조선', 'start_idx': 18, 'end_idx': 21, 'type': 'ORG'}","{'word': '2019년 3월 1일', 'start_idx': 6, 'end_idx': 16, 'type': 'DAT'}",no_relation
99,"이로써 베트남을 통일하고, 1976년 [SUB] 베트남 [SUB] [OBJ] 사회주의 [OBJ] 공화국이 최종적으로 성립하였으며, 남베트남의 수도였던 사이공은 호찌민시로 개칭되었다.","{'word': '베트남', 'start_idx': 25, 'end_idx': 27, 'type': 'ORG'}","{'word': '사회주의', 'start_idx': 29, 'end_idx': 32, 'type': 'ORG'}",org:political/religious_affiliation
100,"[SUB] 민주평화당 [SUB] [OBJ] 정동영 [OBJ](전북 전주병) 대표가 주최하는 이번 간담회는 6일 전주역 대합실에서 남해경 전북대학교 건축공학과 교수의 '전주 100년의 미래를 좌우할 전주역사와 도시재생사업, 어떻게 할 것인가'를 주제로 열리는 이길환 전북건축사회장의 '전주역사 건설과 함께 열린다.","{'word': '민주평화당', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '정동영', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",org:top_members/employees
101,애틀랜타올림픽[OBJ]마라톤[OBJ]에서 35km 마크로 [SUB] 이봉주[SUB]와 케냐의 에릭 와이나이나와 함께 분리돼 3명은 경기장에 들어설 때까지 함께 달렸다.,"{'word': '이봉주', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '마라톤', 'start_idx': 9, 'end_idx': 11, 'type': 'POH'}",no_relation
102,"『OBJ』천정배 의원의 유년기와 전남 신안암 대동초등학교, 목포중학교, 고교 시절, 그리고 전두환으로부터 임명장을 거부하기 위해 판·검사 임용을 포기했던 인권 변호사의 길, 1995년 김대중 당시 새정치[SUB] 국민회의[SUB] 임용을 거부하기 위해 판·검사 임용을 포기한 인권 변호사의 길, 1995년 김대중 당시 새 정부 출범 후 뛰어올라간 국민회의[SUB] 국민회의] 총재의 권유로 정치에 뛰어들었다. 있다.","{'word': '국민회의', 'start_idx': 113, 'end_idx': 116, 'type': 'ORG'}","{'word': '천정배', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}",no_relation
103,[SUB] 미하일 아센 1세[SUB]는 그의 이복형[OBJ] 칼리만 아센 1세[OBJ]를 계승할 때 아직 어린아이었다.,"{'word': '미하일 아센 1세', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}","{'word': '칼리만 아센 1세', 'start_idx': 19, 'end_idx': 27, 'type': 'PER'}",per:siblings
104,국회 [OBJ]국방위원회 [OBJ]소속 [SUB]하태경 [SUB]의원(부산 해운대갑바른미래당)이 CISTEC로부터 입수한 자료에 따르면 일본에서는 약 20년간 30건이 넘는 대북 밀수사건이 발생한 것으로 확인됐다.,"{'word': '하태경', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '국방위원회', 'start_idx': 3, 'end_idx': 7, 'type': 'ORG'}",per:employee_of
105,[SUB] 유시민[SUB][OBJ] 노무현[OBJ] 재단 이사장이 2일 오후 전북 전주교육대학교 황학관에서 열린 노무현재단 전북지역위원회 창립 8주년 기념 시민학교 대담에 참석한 가운데 강 전국 작가와의 이야기 도중 조국 전 장관이 앞머리를 넘기는 모습을 자신이 연출하고 있다.,"{'word': '유시민', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '노무현', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}",no_relation
106,"JP모건 체이스 앤 컴퍼니(J. P. Morgan Chase Co., 줄여서 [SUB] JP모건 [SUB])는 존 피어폰 모건(John Pierpont Morgan)이 설립한 회사로 미국 [OBJ] 뉴욕주 뉴욕 [OBJ]시에 본사를 둔 기업으로서 세계에서 가장 오래된 기업 중 하나로, 세계에서 가장 오래된 기업이다. 2조달러(약 2500조원)에 이르는 자산총액과 미국 은행권 최대 시가총액을 기록하고 있다.","{'word': 'JP모간', 'start_idx': 44, 'end_idx': 47, 'type': 'ORG'}","{'word': '뉴욕주 뉴욕', 'start_idx': 92, 'end_idx': 97, 'type': 'LOC'}",org:place_of_headquarters
